NAME	DESCRIPTION	1	2	3	4
TSPAN6	na	0.0	0.0	0.0	0.0
DPM1	na	0.0	0.0	0.0	0.0
SCYL3	na	0.0	0.0	0.0	0.0
C1orf112	na	0.0	0.0	0.0	0.0
FGR	na	0.0	0.0	0.0	0.0
CFH	na	0.0	0.0	0.0	0.0
FUCA2	na	0.0	0.0	0.0	0.0
GCLC	na	0.0	0.0	0.0	0.0
NFYA	na	0.0	0.0	0.0	0.0
STPG1	na	0.0	0.0	0.0	0.0
NIPAL3	na	0.0	0.0	0.0	0.0
LAS1L	na	0.0	0.0	0.0	0.0
ENPP4	na	0.0	0.0	0.0	0.0
SEMA3F	na	0.0	0.0	0.0	0.0
ANKIB1	na	0.0	0.0	0.0	0.0
CYP51A1	na	0.0	0.0	0.0	0.0
KRIT1	na	0.0	0.0	0.0	0.0
RAD52	na	0.0	0.0	0.0	0.0
BAD	na	0.10387255979965954	0.145332177281682	0.22677942392118636	0.048596007799386776
LAP3	na	0.0	0.0	0.0	0.0
CD99	na	0.07034379698008543	0.3275227188153013	0.3293895922143952	0.11448436981096996
HS3ST1	na	0.0	0.0	0.0	0.0
AOC1	na	0.0	0.0	0.0	0.0
HECW1	na	0.0	0.0	0.0	0.0
MAD1L1	na	0.0	0.0	0.0	0.0
LASP1	na	0.0	0.0	0.0	0.0
SNX11	na	0.0	0.0	0.0	0.0
TMEM176A	na	0.0	0.0	0.0	0.0
M6PR	na	0.0	0.0	0.0	0.0
KLHL13	na	0.0	0.0	0.0	0.0
ICA1	na	0.025917829985446277	0.1554405862323836	0.2617990689859246	0.05556035656649383
DBNDD1	na	0.0	0.0	0.0	0.0
ALS2	na	0.0	0.0	0.0	0.0
CASP10	na	0.0	0.0	0.0	0.0
CFLAR	na	0.006458700574786903	0.09410887019917381	0.08743501268541878	0.03736119518371635
TFPI	na	0.0	0.0	0.0	0.0
RBM5	na	9.96114551001875e-17	0.2068244039731327	0.039200897864571385	0.05494912562550343
SLC7A2	na	0.0	0.0	0.0	0.0
ARF5	na	0.0	0.0	0.0	0.0
SARM1	na	0.0	0.0	0.0	0.0
POLDIP2	na	0.0	0.0	0.0	0.0
PLXND1	na	0.08866489814998613	0.1644157278829308	0.07806555477741374	0.05992468979225391
AK2	na	0.0	0.0	0.0	0.0
CD38	na	0.0	0.0	0.0	0.0
FKBP4	na	0.16230620206436897	3.7500663230479817e-14	0.505858308493376	0.07758125913624063
KDM1A	na	0.0	0.0	0.0	0.0
RBM6	na	0.14340370878292377	0.06383349353452944	0.08546803946577416	0.05248249177829863
CAMKK1	na	0.0	0.0	0.0	0.0
RECQL	na	0.0	0.0	0.0	0.0
VPS50	na	0.0	0.0	0.0	0.0
HSPB6	na	0.015269348884477531	0.028721073262549926	0.18687445978666192	0.07560153611889386
ARHGAP33	na	0.0	0.0	0.0	0.0
NDUFAB1	na	0.0	0.0	0.0	0.0
PDK4	na	0.0	0.0	0.0	0.0
ZMYND10	na	0.0	0.0	0.0	0.0
SLC25A13	na	0.0	0.0	0.0	0.0
ST7	na	0.0	0.0	0.0	0.0
CDC27	na	0.0	0.0	0.0	0.0
HCCS	na	0.0	0.0	0.0	0.0
DVL2	na	0.11870511088801727	0.2801038968115795	0.11309507279267363	0.04680912602197171
PRSS22	na	0.0	0.0	0.0	0.0
UPF1	na	0.09531561311577444	0.24191058899770373	5.89432673567308e-16	0.04130293852402009
SKAP2	na	0.0	0.0	0.0	0.0
SLC25A5	na	0.015538650025490224	0.1142719737194631	0.052401534626447296	0.033607743773631245
HOXA11	na	0.0	0.0	0.0	0.0
POLR2J	na	0.04986558255680993	0.10440569988280302	0.21603709521985998	0.099519245891936
DHX33	na	0.0	0.0	0.0	0.0
THSD7A	na	0.0	0.0	0.0	0.0
